codigo_produto,valor_monetario_total,quantidade,codigo_familia,custo_produto_unitario,descricaoproduto,descricaofamilia,lucro_produto
2867900,351.0,1,27,157.13,Fun Electronics White #173,Electronics,193.87
2867902,895.8,2,27,200.88,Versatile Electronics Magenta #904,Electronics,494.03999999999996
2867903,379.9,1,27,182.16,Elegant Electronics Gold #203,Electronics,197.73999999999998
2886003,783.0,1,27,470.06,High-Quality Electronics Pink #229,Electronics,312.94
2905000,2691.0,9,27,143.67,Modern Electronics Lime #726,Electronics,1397.97
2905001,11954.94,42,27,143.69,Fun Electronics Purple #139,Electronics,5919.960000000001
2905002,3011.0,11,27,130.64,Versatile Electronics Cyan #984,Electronics,1573.96
2905003,1049.73,4,27,107.65,Powerful Electronics Red #190,Electronics,619.13
2905100,2423.3,12,27,101.7,Fun Electronics Yellow #814,Electronics,1202.9
2905101,6414.65,32,27,101.7,Luxurious Electronics Purple #154,Electronics,3160.2499999999995
2905102,1353.0,7,27,101.7,Comfortable Electronics Navy #4,Electronics,641.1
2905103,622.4,3,27,76.19,Beautiful Electronics Purple #47,Electronics,393.83
2905200,2224.3,11,27,91.14,Powerful Electronics Gray #521,Electronics,1221.7600000000002
2905201,2490.0,12,27,113.69,Powerful Electronics Purple #3,Electronics,1125.72
2905202,375.32,2,27,85.17,Powerful Electronics Gold #188,Electronics,204.98
2907503,1290.0,1,27,687.89,Sustainable Electronics Pink #234,Electronics,602.11
2907506,1200.0,1,27,677.75,Luxurious Electronics Green #532,Electronics,522.25
2931200,650.0,1,27,348.95,Versatile Electronics White #349,Electronics,301.05
3044100,263.01,1,27,124.96,Long-Lasting Electronics Lime #231,Electronics,138.05
3054900,316.78,1,27,149.6,Modern Electronics Navy #335,Electronics,167.17999999999998
3054901,333.45,1,27,159.28,Versatile Electronics Olive #822,Electronics,174.17
3055000,633.6,2,27,159.28,High-Quality Electronics Lime #67,Electronics,315.04
3100701,581.1,2,27,133.54,Eco-Friendly Electronics Purple #413,Electronics,314.02000000000004
3100901,1081.7,3,27,167.04,Stylish Electronics Lime #930,Electronics,580.58
417100,1798.89,190,DAL,3.97,Durable Health and Wellness Red #776,Health and Wellness,1044.5900000000001
800800,641.01,301,DAL,1.17,Long-Lasting Health and Wellness White #765,Health and Wellness,288.84000000000003
1143500,91.0,40,DAL,1.77,Innovative Health and Wellness Black #188,Health and Wellness,20.200000000000003
1399400,10783.7,706,DAL,7.21,Innovative Health and Wellness Pink #623,Health and Wellness,5693.4400000000005
1399500,102727.62000000001,2275,DAL,18.39,Elegant Health and Wellness Purple #152,Health and Wellness,60890.37000000001
1399600,16553.46,1003,DAL,7.53,Eco-Friendly Health and Wellness Cyan #49,Health and Wellness,9000.869999999999
1502400,48100.89,2524,DAL,8.98,High-Quality Health and Wellness Black #967,Health and Wellness,25435.37
2681800,146756.43,13475,DAL,5.43,High-Quality Health and Wellness Gray #211,Health and Wellness,73587.18
2700400,422.7,188,DAL,1.85,Sustainable Health and Wellness Magenta #785,Health and Wellness,74.89999999999998
2714000,26.0,2,DAL,8.58,Elegant Health and Wellness Gold #461,Health and Wellness,8.84
2745700,76.9,1,DAL,43.12,Luxurious Health and Wellness Navy #802,Health and Wellness,33.78000000000001
2787600,8282.42,512,DAL,9.17,Useful Health and Wellness Green #931,Health and Wellness,3587.38
2788500,253.89999999999998,6,DAL,19.98,Versatile Health and Wellness Green #855,Health and Wellness,134.01999999999998
2822500,3163.22,307,DAL,4.7,Long-Lasting Health and Wellness Cyan #421,Health and Wellness,1720.3199999999997
2830300,4158.0,42,DAL,56.4,Stylish Health and Wellness Cyan #10,Health and Wellness,1789.2000000000003
3007600,2257.2,19,DAL,65.16,Sustainable Health and Wellness Magenta #609,Health and Wellness,1019.1599999999999
3056200,4868.23,40,DAL,59.84,Elegant Health and Wellness Purple #342,Health and Wellness,2474.629999999999
3060800,655.67,92,DAL,3.15,Long-Lasting Health and Wellness Blue #812,Health and Wellness,365.86999999999995
3076200,10289.34,1300,DAL,4.14,Durable Health and Wellness Pink #399,Health and Wellness,4907.34
3080300,4410.28,406,DAL,5.21,Delicious Health and Wellness Green #969,Health and Wellness,2295.02
3080400,830.22,79,DAL,4.81,Durable Health and Wellness Purple #703,Health and Wellness,450.2300000000001
3080500,12016.76,334,DAL,16.46,Modern Health and Wellness Brown #355,Health and Wellness,6519.12
419400,14081.88,838,DESA,7.95,Beautiful Creativity Brown #593,Creativity,7419.779999999999
659900,16489.18,837,DESA,9.82,Sophisticated Creativity Black #685,Creativity,8269.84
1122300,4142.05,192,DESA,12.96,Sustainable Creativity Silver #716,Creativity,1653.73
1122400,35966.76,1365,DESA,15.09,Versatile Creativity Magenta #911,Creativity,15368.910000000003
1165800,55073.76,2129,DESA,15.24,Elegant Creativity Magenta #776,Creativity,22627.800000000003
1244100,86.0,6,DESA,9.99,Stylish Creativity Purple #667,Creativity,26.060000000000002
1244500,12223.22,1252,DESA,5.81,Eco-Friendly Creativity Maroon #30,Creativity,4949.099999999999
1344800,33160.12,1731,DESA,11.21,Sustainable Creativity Gold #476,Creativity,13755.61
1666100,1798.2,139,DESA,7.55,Sustainable Creativity Green #895,Creativity,748.75
1751700,717.68,56,DESA,7.47,Eco-Friendly Creativity Silver #4,Creativity,299.35999999999996
2111500,1210.68,75,DESA,7.67,Innovative Creativity Blue #278,Creativity,635.4300000000001
2585700,127256.62,6419,DESA,12.14,Powerful Creativity White #936,Creativity,49329.95999999999
2585800,1907.96,149,DESA,6.73,Practical Creativity Yellow #39,Creativity,905.1899999999999
2585900,28.2,2,DESA,9.7,Powerful Creativity Olive #89,Creativity,8.8
2671400,225.01,24,DESA,3.33,Practical Creativity Lime #39,Creativity,145.08999999999997
2725800,769.69,32,DESA,13.45,Fun Creativity Yellow #970,Creativity,339.2900000000001
2860300,62363.82,2925,DESA,10.58,High-Quality Creativity Pink #5,Creativity,31417.32
2893800,2670.7400000000002,166,DESA,8.46,Useful Creativity Yellow #263,Creativity,1266.38
2895000,137.22,9,DESA,6.8,Luxurious Creativity Navy #650,Creativity,76.02000000000001
2998800,3937.8,32,DESA,97.12,Powerful Creativity Cyan #434,Creativity,829.96
3031200,3523.71,86,DESA,22.38,Sustainable Creativity White #487,Creativity,1599.0300000000002
3061400,277.2,19,DESA,7.85,Luxurious Creativity Pink #418,Creativity,128.04999999999998
439000,61727.63,391,150,67.39,Practical Kitchenware Gold #633,Kitchenware,35378.14
449400,10263.0,15,150,383.92,Stylish Kitchenware Blue #136,Kitchenware,4504.2
470700,9520.84,18,150,271.34,Long-Lasting Kitchenware Red #863,Kitchenware,4636.72
478700,1973.6,10,150,43.32,Sustainable Kitchenware Magenta #878,Kitchenware,1540.3999999999999
479600,11538.21,121,150,38.51,Durable Kitchenware Red #44,Kitchenware,6878.499999999999
489800,2087.98,8,150,132.62,Eco-Friendly Kitchenware Yellow #780,Kitchenware,1027.02
497100,470.0,5,150,49.07,High-Quality Kitchenware Olive #296,Kitchenware,224.65
509700,12960.0,52,150,129.46,Practical Kitchenware Orange #304,Kitchenware,6228.08
546700,9412.0,33,150,175.83,Useful Kitchenware Red #322,Kitchenware,3609.6099999999997
554300,14766.0,20,150,441.65,Elegant Kitchenware Brown #680,Kitchenware,5933.0
584100,5959.1,4,150,807.29,Eco-Friendly Kitchenware Gray #404,Kitchenware,2729.9400000000005
588700,10029.41,26,150,95.31,Delicious Kitchenware Silver #633,Kitchenware,7551.35
629100,8643.0,32,150,47.17,Practical Kitchenware Gray #351,Kitchenware,7133.5599999999995
786800,60360.97,295,150,96.27,Elegant Kitchenware Blue #824,Kitchenware,31961.320000000003
967400,10450.58,56,150,90.8,Stylish Kitchenware Blue #38,Kitchenware,5365.78
1289000,7418.0,13,150,337.38,Beautiful Kitchenware Gold #498,Kitchenware,3032.0600000000004
1565900,15069.62,20,150,439.79,Durable Kitchenware Silver #820,Kitchenware,6273.82
2553200,3592.0,6,150,269.22,Elegant Kitchenware Pink #825,Kitchenware,1976.6799999999998
2749400,88.0,4,150,11.54,Beautiful Kitchenware Blue #312,Kitchenware,41.84
2781200,4257.6,11,150,206.24,Practical Kitchenware Yellow #487,Kitchenware,1988.96
2791100,6212.0,24,150,140.71,Powerful Kitchenware Orange #61,Kitchenware,2834.96
2906800,23732.0,46,150,270.34,Long-Lasting Kitchenware Orange #67,Kitchenware,11296.36
2987300,4402.0,2,150,1268.38,Powerful Kitchenware Black #494,Kitchenware,1865.2399999999998
2987301,2201.0,1,150,1268.37,Practical Kitchenware Blue #262,Kitchenware,932.6300000000001
3008000,2311.0,7,150,169.36,Long-Lasting Kitchenware Red #194,Kitchenware,1125.48
3008100,4287.39,13,150,199.94,Innovative Kitchenware Olive #463,Kitchenware,1688.1700000000005
3017200,211.5,1,150,79.9,Delicious Kitchenware Navy #478,Kitchenware,131.6
3017900,199.0,1,150,105.59,Beautiful Kitchenware Red #460,Kitchenware,93.41
3060200,9194.05,51,150,98.0,Comfortable Kitchenware Blue #310,Kitchenware,4196.049999999999
3060300,12972.26,71,150,92.0,Practical Kitchenware Maroon #31,Kitchenware,6440.26
3066900,295.0,1,150,164.31,Sophisticated Kitchenware Maroon #647,Kitchenware,130.69
3071000,1799.0,5,150,236.66,Sustainable Kitchenware Green #676,Kitchenware,615.7
3077100,824.8,6,150,72.0,Durable Kitchenware Magenta #797,Kitchenware,392.79999999999995
3087000,696.0,4,150,88.42,Sustainable Kitchenware Orange #741,Kitchenware,342.32
458400,12791.13,782,DAV,6.74,Luxurious Movies Gold #656,Movies,7520.449999999999
521200,136471.37,4509,DAV,10.2,Comfortable Movies Cyan #908,Movies,90479.57
521500,16662.5,742,DAV,8.28,Beautiful Movies Pink #956,Movies,10518.740000000002
714400,16425.33,680,DAV,8.33,High-Quality Movies White #365,Movies,10760.930000000002
785900,38503.41,763,DAV,14.36,Sustainable Movies Black #552,Movies,27546.730000000003
1956300,5579.55,150,DAV,25.73,Long-Lasting Movies Cyan #862,Movies,1720.0500000000002
2570900,10994.45,412,DAV,13.56,Beautiful Movies Magenta #432,Movies,5407.7300000000005
2684200,9434.49,367,DAV,13.21,High-Quality Movies Olive #29,Movies,4586.419999999999
2684300,4384.5,170,DAV,19.44,Fun Movies Lime #721,Movies,1079.6999999999998
2685100,10326.16,527,DAV,9.39,Sophisticated Movies Silver #216,Movies,5377.629999999999
2688900,3463.3,142,DAV,12.93,High-Quality Movies Lime #83,Movies,1627.2400000000002
2689800,590.35,15,DAV,13.45,Modern Movies Blue #271,Movies,388.6
2767500,14230.13,331,DAV,21.65,Versatile Movies Orange #232,Movies,7063.98
2781800,10888.87,358,DAV,20.78,Versatile Movies Cyan #733,Movies,3449.63
2782300,752.75,12,DAV,29.43,Sophisticated Movies Blue #224,Movies,399.59000000000003
2782600,1474.1399999999999,35,DAV,19.03,Comfortable Movies Navy #95,Movies,808.0899999999998
2782700,1866.95,36,DAV,27.12,Fun Movies Yellow #166,Movies,890.63
2806700,352.2,6,DAV,27.12,Practical Movies Maroon #556,Movies,189.48
2930200,962.0,32,DAV,3.13,Practical Movies Black #594,Movies,861.84
2934900,1059.7,40,DAV,13.13,Powerful Movies Orange #543,Movies,534.5
2935000,181.2,7,DAV,13.45,Fun Movies Green #411,Movies,87.05
2940000,59489.33,2282,DAV,13.7,Fun Movies Brown #868,Movies,28225.930000000004
3029900,158.55,6,DAV,19.41,Sustainable Movies Teal #509,Movies,42.09
481400,28442.0,41,CRM,371.05,Innovative Vehicle Accessories Yellow #433,Vehicle Accessories,13228.949999999999
1197200,14444.75,5,CRM,1884.47,Practical Vehicle Accessories Yellow #414,Vehicle Accessories,5022.4
1286800,1090.0,1,CRM,560.0,Long-Lasting Vehicle Accessories Green #518,Vehicle Accessories,530.0
1539800,3489.0,3,CRM,560.0,Stylish Vehicle Accessories Red #705,Vehicle Accessories,1809.0
1942100,57770.53,107,CRM,330.0,Fun Vehicle Accessories Lime #364,Vehicle Accessories,22460.53
2030800,28410.7,63,CRM,272.67,Stylish Vehicle Accessories Olive #199,Vehicle Accessories,11232.489999999998
2070200,161502.92,299,CRM,361.88,Practical Vehicle Accessories Pink #515,Vehicle Accessories,53300.80000000002
2929800,720.0,1,CRM,469.9,Stylish Vehicle Accessories White #689,Vehicle Accessories,250.10000000000002
2981700,19765.48,12,CRM,1153.97,Practical Vehicle Accessories Green #368,Vehicle Accessories,5917.84
505500,199.9,1,38,159.32,Powerful Beverages Silver #955,Beverages,40.58000000000001
2000600,405.65,1,38,232.65,Elegant Beverages Brown #257,Beverages,172.99999999999997
2313300,279675.54,1325,38,137.39,Luxurious Beverages Blue #48,Beverages,97633.79000000001
2541600,77220.39,396,38,90.07,Useful Beverages Yellow #803,Beverages,41552.670000000006
2727200,6235.4400000000005,34,38,110.41,Stylish Beverages Blue #42,Beverages,2481.5000000000005
2827000,218.0,1,38,137.39,Beautiful Beverages Silver #913,Beverages,80.61000000000001
3028000,5560.75,10,38,301.96,High-Quality Beverages Gray #855,Beverages,2541.15
528100,12131.25,15,CRS,467.07,Useful Wall Decor Teal #563,Wall Decor,5125.2
1920200,5755.2,9,CRS,400.0,Useful Wall Decor Blue #604,Wall Decor,2155.2
2069600,62810.98,96,CRS,414.54,Innovative Wall Decor Gold #801,Wall Decor,23015.14
2389801,1638.0,1,CRS,695.0,High-Quality Wall Decor Teal #441,Wall Decor,943.0
2389804,1250.0,1,CRS,695.0,Sophisticated Wall Decor Teal #48,Wall Decor,555.0
2716200,112445.07,101,CRS,683.11,Practical Wall Decor Pink #689,Wall Decor,43450.96000000001
2716201,51402.0,45,CRS,692.43,Innovative Wall Decor Navy #399,Wall Decor,20242.65
2716202,58550.9,53,CRS,653.32,High-Quality Wall Decor Silver #497,Wall Decor,23924.940000000002
2716203,33264.1,28,CRS,745.5,Stylish Wall Decor Brown #867,Wall Decor,12390.099999999999
2773400,153341.3,189,CRS,601.62,Elegant Wall Decor Maroon #991,Wall Decor,39635.11999999998
3064700,24055.96,35,CRS,471.92,Useful Wall Decor Gray #883,Wall Decor,7538.759999999998
3086101,6979.9,6,CRS,683.11,Powerful Wall Decor White #604,Wall Decor,2881.24
534000,30920.14,14,CBE,1570.77,Modern Consoles Olive #69,Consoles,8929.36
731900,1900.0,1,CBE,979.77,Eco-Friendly Consoles Maroon #559,Consoles,920.23
1224500,8383.0,4,CBE,1428.27,Useful Consoles Lime #484,Consoles,2669.92
1224600,8306.55,4,CBE,1702.24,Sophisticated Consoles Yellow #766,Consoles,1497.5899999999992
1487600,13752.99,22,CBE,325.1,Durable Consoles Olive #286,Consoles,6600.789999999999
1489100,7151.25,4,CBE,1177.55,Luxurious Consoles Black #622,Consoles,2441.05
1490200,8947.95,9,CBE,698.28,Versatile Consoles Cyan #854,Consoles,2663.430000000001
1675500,1712.85,1,CBE,1053.7,Useful Consoles Cyan #993,Consoles,659.1499999999999
1802700,1160.0,1,CBE,773.75,Durable Consoles Brown #920,Consoles,386.25
1886800,5930.39,7,CBE,502.98,Durable Consoles Black #470,Consoles,2409.53
2526300,212658.15,212,CBE,560.0,Fun Consoles Navy #421,Consoles,93938.15
2527500,162420.54,243,CBE,370.0,Sustainable Consoles Yellow #794,Consoles,72510.54000000001
2552500,577096.75,697,CBE,395.11,High-Quality Consoles Silver #737,Consoles,301705.08
2733500,6072.0,7,CBE,510.7,Elegant Consoles Magenta #413,Consoles,2497.1
2811600,16449.0,7,CBE,1348.88,Luxurious Consoles Black #397,Consoles,7006.84
2832600,29359.2,45,CBE,378.71,Innovative Consoles Navy #342,Consoles,12317.25
2883200,16070.55,17,CBE,554.08,Fun Consoles Gold #676,Consoles,6651.189999999999
2962400,59339.25,33,CBE,1075.0,Sustainable Consoles Purple #862,Consoles,23864.25
534600,46795.95,2427,DLR,11.54,High-Quality Rings Black #825,Rings,18788.37
643200,335240.94,16290,DLR,12.35,Delicious Rings Blue #141,Rings,134059.44
645400,80869.85,5461,DLR,8.86,Useful Rings Purple #398,Rings,32485.390000000007
1105000,51108.17,2125,DLR,15.19,Versatile Rings Yellow #357,Rings,18829.42
1105100,35678.69,2084,DLR,10.97,Eco-Friendly Rings Blue #357,Rings,12817.210000000003
1412600,57204.14,4372,DLR,8.2,Useful Rings Lime #720,Rings,21353.740000000005
1412700,28755.62,3036,DLR,5.83,Long-Lasting Rings White #315,Rings,11055.739999999998
1453100,2220.0,17,DLR,68.78,Modern Rings Orange #503,Rings,1050.74
1567200,839.25,8,DLR,59.9,Long-Lasting Rings White #713,Rings,360.05
3019100,2510.1,226,DLR,7.09,Modern Rings Pink #886,Rings,907.76
565100,23424.62,177,FXA,80.91,Beautiful Marine Supplies Orange #204,Marine Supplies,9103.55
1003700,31018.91,183,FXA,106.53,Elegant Marine Supplies Pink #268,Marine Supplies,11523.919999999998
1003800,108537.29,575,FXA,118.15,Sustainable Marine Supplies Yellow #42,Marine Supplies,40601.03999999999
1003900,7780.5,36,FXA,135.26,Stylish Marine Supplies Olive #765,Marine Supplies,2911.1400000000003
1004000,69182.84,294,FXA,151.23,Long-Lasting Marine Supplies Brown #40,Marine Supplies,24721.22
1004100,62054.14,223,FXA,170.04,Delicious Marine Supplies Silver #503,Marine Supplies,24135.22
1021600,30981.59,213,FXA,89.19,Sophisticated Marine Supplies Pink #440,Marine Supplies,11984.119999999999
1036200,2116.71,27,FXA,44.85,Fun Marine Supplies Navy #371,Marine Supplies,905.76
1036300,3433.81,32,FXA,62.81,Delicious Marine Supplies Green #707,Marine Supplies,1423.8899999999999
1459900,1626.6,8,FXA,109.36,Long-Lasting Marine Supplies Yellow #313,Marine Supplies,751.7199999999999
1460500,1015.0,5,FXA,109.36,Elegant Marine Supplies Gray #703,Marine Supplies,468.20000000000005
1460600,591.0,3,FXA,109.36,High-Quality Marine Supplies Maroon #24,Marine Supplies,262.92
1460700,31876.57,164,FXA,123.99,Fun Marine Supplies Red #327,Marine Supplies,11542.21
1890100,41731.24,185,FXA,139.19,Durable Marine Supplies Purple #731,Marine Supplies,15981.09
1960800,2298.0,22,FXA,50.52,Sophisticated Marine Supplies Orange #219,Marine Supplies,1186.56
2043700,146.7,5,FXA,19.52,Eco-Friendly Marine Supplies Gray #831,Marine Supplies,49.099999999999994
